surf_car
27,6
62,64
54,5
29,89
35,55
46,62
35,74
17,39
50,02
47,89
24,2
118,64
30,93
65,75
30,39
36,8
39,25
75,27
77,16
5,21
36,59
25,32
18,76
51,58
37,72
81,97
85
63,77
20,09
13,47
18,8
66,69
19,09
73,36
94,42
64,57
66,4
21,07
23,7
62,05
90
18,2
59,51
32,14
42,51
33
41,63
37,27
25,77
94,23
15,4
33,19
41,65
33,47
66,41
45,16
47,57
28,95
43,15
78,51
71,51
11,91
37,52
62,78
52,29
39,2
60,68
29,79
65,48
77,4
49,98
75
57,37
64,07
59,4
33,5
65,7
61,27
64,49
29,24
91,2
57,03
51,26
58,58
63,1
68,01
18,1
28,75
76,45
65,52
61,54
88,45
42,94
62,88
42,2
24,71
66,95
36,26
78,61
86,29
56,04
25,53
66,2
58,77
29,49
45,91
80,7
93,07
63,17
77,44
83,27
65,97
128,58
36,28
31
80,7
30,66
40,27
17,96
67
93,73
67,23
68,02
41,1
63,09
54,66
56,78
36,06
49,81
79,27
36,32
24,7
82,7
52,52
67,64
21,4
34,29
88,42
31
41,58
54,12
93,33
57,5
76,11
42,94
43,47
51,17
30,2
72,26
78,65
106,72
63,75
35,14
109,1
97
84,34
94,8
39,94
103,95
38,96
35,72
26,87
73,55
32,27
82,73
54,3
74,49
75,77
31,92
25,55
54,49
39,25
75,54
119,66
63,03
45,81
17,41
62,62
76,43
32,9
34,45
24,5
22,56
16,16
43,2
19,95
75,7
48,99
31,5
37,95
61,32
72
40,3
90,08
74
45,88
34,71
34,97
17,89
13,05
50,25
42,05
70,44
40,27
18,51
97,35
125,71
27,95
38,41
76,86
69
30,21
39
27,66
18,16
20,93
31,01
67,15
62,99
63,19
28,85
33,75
72,22
19,53
44,38
34,59
74,48
50,8
50,8
47,92
52,95
55,48
69,4
70
45,6
70,42
48
95,74
76,75
18
81,25
61,23
60,73
48,3
57,64
76,48
73,12
71,79
31
47,67
87,7
52,39
64,64
100,78
60,46
132,05
42,06
50,11
110,12
17,3
54
195,88
79,09
21,83
14,75
70,09
74,5
75,92
69,31
83,63
88,21
66,89
79
53,23
59,14
51,58
99,09
21,55
46,4
69,34
78,45
29,05
19,76
96,37
38,54
60,29
22,58
15,05
104,96
92,62
49,06
57,58
38,14
60,87
93,54
44,7
118,33
70,38
79,28
70,19
61,27
196,88
22,36
32,44
74,11
70,39
65,48
24,44
95,68
56,41
48,67
53,68
18,82
24,42
73,08
58,89
68,09
19,45
70,16
63,24
61,83
82,4
60,49
63,48
61,08
38,33
117,86
41,2
27,63
91,37
65,4
73,9
64,88
85,97
97,23
71,18
47,28
54,88
72,23
84,55
48,25
18,5
60,19
62,47
58,47
73,58
77,9
57
40,16
68,5
97,44
60,74
82,16
70,1
81,03
66,69
82,96
53,02
52,8
21,02
62,85
54,06
70,74
68,83
95,53
109,65
28,47
35,35
80,76
50,41
92,31
51,74
62,76
13,44
88,25
59,53
82,99
62
67,71
99,48
34,32
18
89,16
74,54
103,83
18,2
122,2
65,15
68,01
32
71,86
40,15
76,84
118,7
53,63
97,43
105,24
38,15
61,64
86
133,93
49,22
52,45
81,3
70,69
89,33
106,92
150,74
64,9
111,06
55,49
102,1
26,4
44,94
67,77
19,98
20,35
44,68
88,66
68,04
81,91
45,05
58,6
86,96
64,09
94,17
19,48
73,16
79,18
57,16
48,45
62,3
71,62
31,86
15,31
56,63
67,94
57,63
87,07
27,42
58,72
68,5
122,77
84,95
102
68,44
69,16
67,4
67,67
45,53
98,57
11,1
66,25
76,04
59,12
14,1
65,01
76,14
80,16
13,85
105,5
160,66
96,74
67,47
58,74
92,6
71,64
17,5
21,15
103,4
68,54
39,83
68,71
67,42
61,52
62,12
68,5
20,87
184,4
62,03
71,26
90,15
65,48
110,76
18,12
56,57
205,98
33,05
67,17
42,43
99,01
63,65
67,28
29,46
51,84
70,5
84,31
89,56
67,37
20,32
83,12
124,12
18,75
83,17
66
76,73
80,57
18,44
56,44
59,42
92,6
83,31
39,91
100,1
21,61
128,22
45,21
49,45
68
26,33
98,4
61,51
63,2
35,67
64,05
33,12
47,75
65,76
63,16
80,08
69,16
40,29
20,96
41,34
95,01
18,27
36,55
92,59
67,86
71,3
14,28
70,31
107,4
93,81
123,75
24,81
36,17
51,45
114,82
63,48
29,92
66,03
43,79
24,13
63,17
34,02
18,06
71,97
50,83
52,6
64,66
52,37
52,27
137,76
31,49
34,22
43,48
77,69
17,2
22,63
70,24
108
49,25
82,24
67,32
102,7
65,6
20,94
46,02
36,79
8,36
108,26
78,2
91,26
51,16
127,39
68,32
64,13
64,5
46,95
54,23
106,05
19,53
101,87
58,18
165,13
30,24
49,37
58,99
108,05
91,58
122,63
112,15
80,25
84,73
71,2
66,03
94,41
79,38
73,45
127,5
28,51
69,8
82,15
92,49
75,29
23,33
132,2
63,29
83,05
69
150,06
27,21
63,14
45,05
77,9
80,96
92,05
50,31
42,22
60,75
84,52
89,26
94,9
52,97
84,24
73,1
19,15
92,85
113,02
46,7
50,57
17,31
25,39
115,26
38,59
238,18
61,06
126,6
101,83
80,63
75,71
22,31
37,5
28,26
62
67,39
15,25
67,18
65,26
79,85
56,89
37,34
98,44
18,04
41,09
55,04
76,81
21,12
49,7
250,29
86,9
101,62
26,54
73,52
35,25
85
18,94
64,71
49
27,33
35,85
44,05
95,01
20,58
36,23
52,03
32,39
72,54
27,72
62,42
42,21
48,25
41,91
86,75
25,04
77,99
64,23
104,4
61,41
24,05
32,42
42,46
52,5
35,6
16,3
71,73
45,29
33,55
19
19,82
21
26,45
35,57
25
38,57
30,89
28,19
89,34
59,4
55
19,5
24,8
25,69
20,94
60,55
30,6
65,25
40,59
23,04
28,68
12,57
29,27
35,98
93,95
19,9
34,62
28,7
49,76
37,61
68,96
20,31
103,36
19,51
13,99
104,83
29,82
20,6
102,02
22,66
77,49
29,5
98,67
19,11
40,9
74,06
20,31
63,07
14,85
26,34
38,14
99,21
29,89
18,1
53,5
34,55
35
22,79
101,3
29,83
85
141,6
16,76
102,21
35,51
22,24
135,45
41,63
34,85
108,45
41,2
2
72,19
69,15
28,58
27,12
44,75
19,1
28,92
82,8
115,45
86,15
54,45
24,25
63
33,07
52
56,3
25,15
28,01
63,14
95,23
25,72
55,78
22,48
29,9
27,25
56,43
68,25
182,54
63,88
69,81
88,13
53,52
52,38
20,78
46,9
56,68
136,31
76,42
28,52
24,32
27,91
46,6
30,91
24,73
63,01
107,6
21,9
49,64
34,62
43,53
74,03
35,55
97,44
42,98
26,09
74,44
76,22
68,36
67,7
95,87
72,11
61,92
67,73
59,42
75,15
71,55
31,24
69,69
35,54
58,13
60,12
87,95
54,55
90,59
38,17
77,2
110,34
46,78
85,17
109
94,43
75,48
350
38,85
60,65
101
104,38
23,57
118,6
71,48
21,15
64
97,41
33,44
103,92
83,98
39
36
109
47,8
27,35
73,5
19
69,2
52,58
40,03
21,38
84,38
8,2
17,82
509,85
23,55
128,31
77,8
22,29
81,7
28,08
69,57
60,79
118,03
39,32
73,84
24,2
26,5
35,6
44,8
90,81
36,76
14,69
55
59,14
3
107,95
28,6
57,1
68,68
57,56
37,8
78,58
55,84
30,44
106
47,28
48,22
48,06
100,94
62,5
52,88
83,1
48,23
18,63
61,93
74,39
45,94
35,66
52,88
25,53
94
42
85,32
91,43
53,22
67,44
82,35
88,8
43,61
77,43
41,41
60,65
21,39
41,33
29,78
43,9
75,44
47,14
67,08
25,16
49,91
23,53
36,7
36,96
39,01
23,58
63,02
43,53
47,26
65,26
49,22
82,44
38,55
3,3
68,23
34,17
20,07
70,21
55
88,35
45,27
36,7
91
18,33
84,77
59,34
38,31
42,64
18,84
61,3
55,46
25,74
35,12
58,26
34,12
27,54
47,72
39,21
50,7
23,05
43,82
52,71
63,38
65,57
27,01
33,06
45,82
51,92
46,6
46,05
81,7
30,58
62,63
78,3
28
85,99
29,08
21,88
79,36
33,46
49,84
46,81
90,99
23,1
43,86
43,12
21,55
50,06
145
131,09
44,3
31,52
47,84
36,65
132,45
62,92
45
46,17
46,77
74,1
71,85
30,7
22,76
39,6
69,05
59,34
45,85
52
30,78
20,87
51,16
15,07
51,39
41,36
71,56
36,74
76,87
38,34
49,27
61,12
54,55
32,08
94,26
48,17
41,85
28,81
30,19
68,85
102,83
25,17
60,38
50
39,09
37,4
33,4
37,69
40,39
46,09
35,68
40,64
47,82
25,05
54,95
53,23
46,57
39
84,6
45,13
43,31
90,92
53,96
48,71
41,67
15,51
63,09
21,11
91,64
25,86
56,51
19,65
51,64
98,91
28,9
37,16
79,44
59,67
88,13
46,31
21,6
67,95
46,86
45,13
27,27
30,52
30,97
33,3
46,09
62,49
29,93
20,27
25,57
33,14
28,07
30,56
56,92
19,57
52,66
62,54
71,68
20,52
59,31
43
97,01
95,38
82,95
46,15
66,51
33,36
84,29
89,6
67,45
72,78
27,43
22,15
41,44
34,08
77,55
95,06
37,54
29,74
100
42,84
66,42
32,14
75,45
66,12
21,45
43,92
20,38
40,06
79,28
55,75
75,92
62,7
41,6
59,78
56,11
106,02
36,56
64,76
43,09
24,28
44,31
26,79
34,54
26,7
61,33
27,32
57,25
50,86
82,44
20,6
35,11
72,9
30,83
58,11
49,3
82,95
49,26
37,23
38,52
54,4
62,18
50,92
25,55
60,43
92,06
68,41
19,72
79,21
30,19
34,32
78,32
132,36
57,48
29,08
31,66
63,81
40,98
39,94
60,99
81,45
49,95
93,03
63,6
41,84
64
62,1
95,46
64,49
56,18
43,71
95,1
35,25
36,39
25,08
42,96
47,78
41,64
62,9
42,43
17,59
71,47
68,01
57,25
28,4
22,57
26,25
60,02
39,89
23,14
66,74
36,71
106,32
75,92
106,88
43,79
46,4
17,27
33,89
42,88
31
23,01
84,99
41,58
45,18
44,52
34,07
41,8
32,36
25,17
45,16
33,87
24,21
22,42
45,88
78,74
75,49
29,32
37,61
54,73
33,89
25,17
49,65
50,7
55,59
63,28
41,18
41,81
44,06
25,17
48,49
69,65
78,02
93,26
95,73
37,1
39,88
45,59
23,03
24,55
42,75
76,87
23,24
23,27
62
56,25
61,36
55,82
95,01
62,33
46,95
31,85
38,2
107,09
42,6
84,52
73,54
33,72
42,57
108,02
47,33
47,29
85,09
45,27
65,92
67,79
65,75
57,12
16,65
80,35
13,48
65,48
38,7
34,23
116,52
49,37
7,22
70,38
52,45
73,11
22,19
64,21
60,36
85,78
36
120
66,11
20,68
30,2
68
42,94
67,55
81,73
39,04
23,4
85,96
47,9
28,44
149,55
88,28
66,63
97,36
153,34
66,07
23,72
82,34
74,57
92,58
72,48
64,8
31,93
78,38
63,9
92,53
82,58
21,54
70,1
71,97
59,78
71,25
71,92
46,94
48,33
62
37,66
155
81,44
64,02
62,5
42,02
57,74
18
68,87
42,14
192,57
76,9
57,76
17,66
18,4
33,39
146
62
44,76
62,71
82,67
38,2
133,68
18,56
57,46
52,72
42,72
130,51
92
26,18
85,68
169,1
119,23
19,28
39,47
38,13
89,58
75,09
67,03
119,1
29,57
68,45
66,5
106,8
29,15
75,45
67,6
61,86
25,43
31,61
88,98
37,5
62
118,72
69,13
47,81
71,57
69,46
20,32
65,84
66,58
45,82
96,49
74,5
50,98
17,55
81,1
56,45
102,39
89,8
51,59
85,18
57,61
30,47
19,56
112,85
64,15
58,67
85,63
65,67
107,81
135,29
110,84
68,03
55,62
48,19
45,38
64,42
37,25
92,92
18,62
52,47
30,72
60,38
111,8
61,29
68,19
74,99
90,39
52,32
54,04
31,98
68,22
183,3
55,5
57,96
45,93
116,63
157,28
89,4
15,44
85,16
98,3
84,29
44,62
51,14
73
40,21
59,93
101,36
81,51
84,29
71,11
97,04
89,72
91,42
59,37
84,87
35,95
45,9
83,62
81,2
54,6
89,31
73,83
103,18
72,14
91,8
63,75
152,69
82,75
122,68
72,36
51,15
102
80,8
91,88
75,87
74,98
66,6
76,73
48,26
55,6
83,85
10,3
68,02
53,21
59,91
95,12
156,5
51,38
65,2
66,8
55,3
67,34
25,1
89,68
78,47
28,85
35,6
19,02
71,3
122,23
44,78
114,49
72,31
87,22
99,61
48,08
58,66
106,5
61,8
76,12
96,66
85,77
76,97
63,1
94,39
90,2
37,43
55,75
136,34
82,46
94,69
28,36
70,05
66,81
78,15
50,33
104,51
52,25
70,5
49,97
45,8
66,36
56,8
107,85
39,3
55,2
95
62
180
91,48
59,23
69
60,15
47,04
71
50,24
94,98
62,27
52,47
64,66
75,38
110,05
97,75
65,46
81,36
24,49
90,5
107,82
72,75
79,56
84,78
190
36,1
51,04
65,71
97,52
77,81
117,51
88,18
97,78
30,83
83,79
76,75
75,95
58,73
41,31
120,99
78
61,37
118,79
87,46
49,39
42,37
96,75
62,38
62,83
40,18
25
102,42
25,68
94,92
113,11
66,19
101,7
29,61
64,61
52,45
63,16
84
29,69
56,95
40,49
73,58
66,84
62,5
40,54
50
62,98
35,13
63,23
78,58
44,73
55,77
90,59
96,4
16
52,21
57,22
38,93
173,34
53,54
80,42
46,81
54,06
37,03
86,91
94
24,62
162,69
39,51
40,71
217,02
68
92,72
63,7
64,77
136,22
56,32
62,92
33,33
39,99
46,2
51,02
12,21
122,63
129,57
128,21
41,35
59,83
89,46
55,35
48,78
108,33
29,99
62,54
48,02
58,12
83,3
53,03
68,49
53,14
59,84
69,5
36,98
80,87
68,96
59,61
53,39
46,95
80,29
84,81
88,26
68,5
76,9
72
129,51
137,19
90,28
62,62
83,76
59,84
27,91
59,87
128,94
60,79
70,84
49,13
86,16
60,19
74,01
72,91
80,25
23
23,23
50,11
53,13
89,73
47,79
67,07
39,05
80,17
230,1
34,77
84,98
91,72
48,59
45,27
70,31
69,11
47,34
28,47
56,8
62,88
62,1
68,55
37,83
68
62,14
107,98
153,37
42,69
92,55
134,75
85,5
62,6
29,94
79,14
24,64
103,79
61,06
32,54
14,9
66,87
71,33
80
64,13
73,8
20,86
16,18
18,43
132,53
67,52
75,9
80,1
56,5
45,22
59,53
95,75
75,1
50,53
15,76
49,2
43,31
16,57
154,89
64,52
73,67
38,25
19,67
28,41
44,18
74,2
26,87
71,85
23,3
64,4
74,2
80,9
114,37
31,88
48,4
41,24
191,3
83,25
67,5
47,46
66,1
59,08
66,03
18,14
72,5
34,43
47,89
66,74
68
18,08
19,7
80,6
49,16
66,95
73,37
68,61
20,94
19,18
42,18
42,68
65,5
39,47
17,66
68,04
55,7
43,66
77,48
85,36
37,02
52,13
57,7
57,82
46,92
62,6
64,57
59,3
39,33
19,71
62,19
22,16
66,15
34,98
18,43
31,53
50,42
38,33
89,18
38,36
68,13
66,34
61,64
26,09
45,99
67,32
80,17
41,98
56,47
19,02
38,11
138,9
68,62
40,38
21,86
11,66
38,6
52,61
82,17
80,3
35,81
19,02
38,05
98,29
34,39
20,61
27,8
79,87
51,33
133,26
42,34
10,78
28,68
71,97
106,52
31,12
19,44
51,63
17,55
65,8
49,55
49,78
65,61
49,75
16,72
24,75
75,41
34,9
96,4
39,46
123,05
134,36
18,3
38,64
67
13,79
79,52
31,5
50,56
76,78
124,66
63,39
19,92
19,97
38,19
105,77
17,7
62,6
70,91
117,61
23,9
54,2
89,75
26,78
38,08
79,2
46,23
49,13
12,11
14,07
50,28
25,89
85,3
79,13
26,37
76,01
20,54
26,32
86,41
84,4
76,49
77,66
67,78
54,09
97,21
66,29
64,95
34,37
52,84
77,9
64
62,9
34,55
63,29
558,87
70,51
41,9
19,81
18,55
124,32
67,6
67,1
39,17
68,76
80,73
48,61
29
64,14
46,07
72,15
63,36
78,79
39,77
67,3
57,01
51
65,98
18,63
64,76
64
42,5
103,3
17,83
93,34
34,63
50,6
85,77
77,77
61,71
68,83
33,1
23,15
21,91
12,32
55,7
84,38
106,23
101,71
21,64
51,4
94,74
70,58
78,23
69,92
58,4
44,3
70,24
64,05
50,7
107,03
93,92
62,81
138,82
38,3
53,6
80,56
71
17,45
151,02
72,75
59,87
43,74
74,54
79,02
13,5
27,65
38,4
19,26
35,86
92
79,48
44,81
51,44
61,05
17,9
86,87
95,57
12,43
85,06
30,17
47,66
69,43
70,69
103,36
43,1
35,39
100,9
50,74
60
83,72
23,32
113,46
35,3
66,51
78,13
21,8
65,9
86
46,16
66,85
62,4
24,11
23,76
59,08
49,51
74,5
68,91
77,38
71,95
22,79
104
17,1
70,9
60,87
53,31
91,25
69,98
51,75
74,33
50,13
83,13
82,05
75
18,9
35,56
32,21
89,33
49,13
17,85
51,27
35,81
16,9
20,61
22,4
69,57
65,25
41,86
45,34
64,76
39,01
61,15
22,6
86,14
58,72
64,37
64,6
47,4
37,8
77,31
37,76
36,68
71,47
84,4
47,3
49,71
34,1
31,5
87,13
62,01
28,66
37,45
22,65
45,52
60,08
14,61
63,01
66,18
44,4
76,69
45,07
38,51
47,04
66,77
56,44
19,49
61,66
67,78
13,89
42,25
51,77
33,5
62,02
45,95
46,3
399,04
70,03
75,98
66,24
55,28
72,07
53,25
33,6
77
56,3
45,66
67,2
42,61
67,35
42,45
89,65
39,6
45,66
23,96
59,66
102,22
50,1
70,47
66
48,21
54,91
72,9
18,24
81,1
39,29
41,81
42,66
32,4
46,56
85,9
48,7
47,34
46,2
35,16
42,72
45,43
34
67,55
90,6
44,2
38,91
66
73,62
58,4
48,18
165,29
35
82,37
41,88
89,17
51,82
88,61
55,76
92,22
69
48,01
42,64
66,49
38
48
78,65
65,65
45,14
55,04
132,77
45,02
96,97
48,53
94,12
47,48
36,45
26,7
61,98
74,6
85,19
40,88
53,89
67,2
86,24
74,66
109,36
91,11
49,47
47,12
23,56
94,17
156,53
63,39
87,33
88,99
89,41
63
38,31
33,32
58,64
64,32
94,82
14,9
87,51
41,9
40
30,51
59,73
59,6
66,81
26,26
85,26
63,74
24,58
59,72
43,31
47,29
61,57
89,16
85,19
21,47
80,98
46,46
73,86
89,79
68,31
24
33,95
26,88
30,77
28,08
45,2
28,46
22,27
50,05
61,1
68,91
33,45
77,26
62,58
129,39
55,38
102,32
63,8
31,11
70,28
89,75
54,17
51,99
29,89
68,06
74,06
70,08
105,28
52,9
44,17
29,29
43,14
79,49
45,87
21,15
33,09
58,82
44,98
24,04
67,98
47,24
25,92
75,36
26,7
49,26
65,15
77,53
30,95
79,03
37,61
56,51
34,49
66,31
51,55
32,6
49,68
53,73
61,25
45,46
19,1
32,58
24,61
38,29
93
80,52
53,67
56,1
44,69
15,39
50,4
24,68
21,79
24,42
59,14
22,95
45,96
45,18
69
15,46
38,4
84,2
12,97
37,07
100,52
12,66
109,07
49,29
45,87
63,84
28,95
64,22
100,73
29,19
71,79
47,41
57,18
31,02
48,03
71,96
36,67
56,1
36,91
87,57
46,02
24,07
22,03
51,8
24,5
36,28
54,88
53,5
44,66
60,97
64,66
53,9
25,65
16,27
35,39
35,51
41,79
71,74
134,13
39,87
64,51
70,3
59,32
103,1
14,99
18,17
74,65
126,85
58,65
78,23
41,13
42,54
27,9
29,26
54,19
54,9
41,21
72,95
24,56
47,55
16,16
44,58
25,35
48,65
46,1
34,17
64,25
49,07
13,8
64,45
42,41
42,12
65
48,95
123,1
46,47
30,09
67,04
51,17
36,59
18,69
35
81,44
49,03
49,19
41,99
79,07
41,96
45,82
30,33
38,14
22,83
50,84
33,51
26,49
21,1
52,09
23,44
57,85
57,7
40,62
90,95
40,87
96,65
77,27
58,17
30,1
47,66
66,51
25,71
27,83
24,43
36,53
85,21
33,65
57,35
80,68
65,26
37,31
30,29
82,21
34,89
45,32
68,63
22,59
50,38
36,71
35,76
25,12
48,26
61,04
22,87
33,37
24,15
46,27
48,15
57,54
22,39
34,96
77,13
27,15
44,75
25,59
41,41
26,08
49,58
44,71
21,6
77,41
64,59
42,46
37,27
24,02
76,04
63,82
30,96
29,62
32,49
67,9
48,26
73,66
57,04
59,71
53,91
42,99
157,76
88,91
45,25
40,39
64,9
34,41
34,5
46
72,16
79,23
109,87
73,95
38,1
51,81
70,56
24,64
31,01
72,1
21,57
36,95
48,47
37,98
103,8
65,56
68,6
118,75
31,25
29,57
42,44
43,66
36,77
70,7
19,91
108,3
38
14,34
60,96
41,03
25,95
60,7
39,55
23,13
26,03
43,84
40,87
34,15
37,45
71,06
23,02
76,02
35,76
60,4
57,5
89,4
50,4
35,5
48,19
110,35
45,75
41,41
27,81
45,94
56,04
60,84
37,18
57,61
37,5
60,24
26,25
44,39
116,72
44,95
23,84
50,39
32,59
69,81
60,7
70,03
150,95
63,3
65,71
88,98
90,65
31,2
72,37
82,43
45,77
104,8
43,9
28,38
69,31
76,43
104,73
66,22
96
16,24
44,4
45
60,85
41,9
65,89
68,9
78,71
101,52
73,01
69,14
34,26
84,74
34,05
94,8
64,08
58,27
38,7
79,61
46,95
27,01
48,13
61,52
92,61
90,1
64,64
16
41,73
175,05
73,89
60,48
82,7
66,2
67,08
42,6
49,58
61,28
65,49
64,86
76,49
24,3
94,56
69,53
143,16
52,64
21,9
72,43
28,05
82,46
93,37
122,5
86,1
44
40,58
30,82
29,35
104,57
62
61,5
24,8
41,66
120,2
82,58
49,28
58,7
45,01
97,44
45,55
49,55
54,3
18,95
46
144,9
66,75
29,13
78,16
65,69
29,7
87,72
67,3
124,52
64,19
51,81
42,05
62,8
46,9
63,2
89,16
80,79
23
45,55
64,31
47,79
29,35
79,61
49,23
24,35
54,74
64,49
51,48
32,67
42,66
122,5
99,59
38,9
1,31
58,43
32,27
51,48
29,38
47,9
70,49
65,88
27,85
61,44
24,2
50,2
45,84
42,7
86,52
41,81
58,11
48,61
75,15
17,71
60,92
104,2
58,09
85,55
13
46,08
55,95
95,52
68,37
127,55
89,95
38,03
23,82
41,5
42,6
29,36
86,4
49,03
37,7
85,96
29,5
47,68
44,18
57,38
29,17
78,53
50,16
31,66
28,59
15
63,37
28,4
53,15
33,94
27,13
61,58
27,36
38,4
42,1
57,49
62,81
36,56
93,7
76,04
23,6
18,05
18,14
71,45
63,55
28,5
40,95
24,19
27,19
90,24
46,3
86,65
42,05
72,3
58,7
20,15
30,05
22,55
146,06
21,56
64,27
38,2
68,7
90,1
59,5
39,7
85,59
63,56
32,3
38,32
84,17
62,72
33,49
167,98
68,87
37,4
35,5
109,2
38,03
49,65
31,4
76,24
43,61
55,68
63,16
119
31,72
80,63
0,5
85,93
74
37,87
54,29
37,86
37,31
72,23
45,97
113
52,69
43,5
65,11
15,93
38,27
73,66
72,68
80
89,99
82,07
28,8
17,48
98,41
44,89
61,64
46
25,99
140
30,8
26,62
24,01
30,05
47,99
30,44
66,51
30,78
91,2
47,91
26,92
46,05
44,26
39,95
41,04
29,73
70,31
29,8
56,6
54,53
43
68,28
44,73
42,78
67,95
84,76
35,13
17,17
17,32
17,18
62,2
29,78
28,72
39,49
62,9
69,42
39
83,71
182,19
70,69
72,7
64,66
97,04
49,54
44,99
63,94
63,29
82,14
142,07
80,26
46,96
41,4
46,6
81,76
80,22
85,17
67
32,52
37,63
83,31
43
45,99
44,79
62,06
65,7
93,73
17,49
28,97
59,16
54,27
86,31
23,9
17,8
60,99
24,35
81,1
71,2
67,73
13,4
61,36
24,65
40,69
64,6
88,71
80,83
23,91
60,75
31,73
60,42
118,27
25,15
68,29
28,07
33,96
71,64
44,9
46
23,48
67,38
82,57
82
34,23
59,25
29,99
149,19
51,02
55,14
24,58
45,45
56,17
198
21,38
39,1
27,83
50
55,94
46,66
18
39,62
117,77
71,31
42
82,33
90
160,58
91,25
27,71
47,83
90,17
94,66
33,1
21,62
71,08
77,18
74,3
30,7
78,2
57
70,07
65,62
20,15
60,45
96,78
48,6
71,43
61,18
79,66
77,22
95,31
38,57
56,36
101,92
33,25
28,26
34,49
46,98
83,78
32,78
36,04
83,09
37,91
68,1
34,47
75,79
24,5
79,7
63,79
49,16
36,35
65,5
110,58
61,43
64,29
55,4
67,81
53,53
50,83
30,46
83,15
61,6
80,79
95,49
69,81
78,08
85,95
52,22
27,29
58,91
37,02
84,11
77,3
36,2
83,07
41,38
26,5
93,18
48,45
19,44
24,43
47,01
144,22
45,83
23,15
56,63
65,38
186,98
99,3
68,6
94,45
20,02
30,2
17,52
67,08
40,22
35,09
27,1
75,94
55,81
75,3
72,49
49,68
37,77
84,87
53,39
62,72
77,94
71,97
52,17
27,26
67,63
19,51
23,65
62,96
19,39
40,62
41,1
62,35
83,35
33,82
82,6
68,83
27,51
96,13
41,73
97,9
28,65
69,08
14,02
25,61
43,77
52,41
96,83
64,04
65,7
61,17
35,65
69,3
37,86
22,85
87,3
56,81
68,32
76,68
34,91
60,81
90,57
60,95
91,77
55,86
73,45
66,09
62,6
88,46
43,97
65,49
95,16
67,84
113,71
37,16
93,37
42
68,79
63,93
52,12
42,73
114,25
46,33
68,43
69,78
25,26
50,7
29,28
38,4
53,84
29
80,05
24,24
18,1
25,56
50,9
20,91
49,12
93,22
63,55
19,12
53,6
39,78
64,05
56,88
40,04
75,87
21,46
54,46
56,43
40,01
23,31
68,8
239,64
59,71
50,6
29,96
54,89
37,11
47,4
65
73,58
58,18
84,05
64
76,26
34,49
45,1
42,47
49,78
72,39
60,71
65,63
109,26
36,23
51,13
30,22
81,1
36,48
22,16
69,9
61,59
31,31
81,6
46,78
83,75
42,5
97,96
46,31
42,41
26,93
84,1
62,1
57,82
27,18
46,39
46,86
66,5
31,76
67,51
30,07
61,21
32,68
57,88
47,27
35,64
84,79
12,4
18
62,51
59
33,36
74,52
95,65
27,84
37,49
29,7
30,14
32,8
25,9
39,29
60
29,27
46,69
40,3
70,4
43,22
44,1
55
56,8
73,07
28
118,95
23,76
180
75
45,1
21,08
68,1
68,3
59,2
58,93
86,2
13,04
44,64
93,36
76,9
48
40,65
38,13
86
38,59
46,5
18,48
21,19
165,85
45,29
53,43
32,94
65,75
64
24,5
112,9
62,09
59,64
32,2
47,24
28,83
81,5
57,76
53,18
56,51
68,21
44,39
52,39
136,81
72,44
73
40,31
79,14
46,26
74,31
75,94
68,2
107,74
83,3
25,5
46
91,5
35,68
59,19
28,8
65,47
30,14
45,82
44,81
111,26
44,8
34
92,5
50,02
42,52
35,75
58,67
40,55
66,41
64,67
46,35
41,12
75,25
71,49
40,29
61,3
20,1
39,78
40,87
40,5
103,4
26,41
75,28
79,2
38,58
56,9
61,38
46,64
35
65,31
31,79
36,92
51,48
25,53
84,11
21
70,5
32,11
71,59
114,34
60,69
64,05
50,25
27,32
28,69
48,7
143,99
35,1
44,32
16,67
48,8
78,82
49,52
93,86
32,98
57,69
74,74
68,11
142,01
34,66
52,32
44,9
75,95
19,59
64,29
27,31
74,64
100,53
39,59
43,9
62,62
44,06
40,12
72,94
22,31
53,67
51,24
68,14
148,28
24,55
38,05
50,23
59,31
54,43
50,4
85,78
62,06
49,05
86,61
21,38
63,16
54,81
75
62,86
77,02
103,65
46,41
46,62
62,14
43,85
81,09
70,95
19,1
46
63,41
72,87
31,58
64,64
36,5
21,39
37,57
45,41
57,6
57,09
99,01
35,81
90,33
24,81
39,96
72,2
64,35
76,12
52,6
65,72
61,44
41,24
55,54
49,63
49,63
49,71
29,05
24,9
72,23
98,89
48,27
110,92
49,41
53,5
40,1
123,73
119,95
74,15
79,74
38,35
92,5
77,63
20,52
44,54
22,55
135,21
30,26
18,8
78,31
138,3
72
138,2
67,4
72,72
87,1
70,4
76,65
50,65
40,04
65,1
29,74
26,67
38,04
48,21
103,57
65,4
51,7
115,71
181
86
62,49
51,62
73,98
24,14
63
13,7
110,65
89,84
82,2
21,19
44,77
19,13
67,52
16,9
58,21
83,09
71,47
67,9
31,02
27,06
79,98
67,34
90,4
16,7
23,73
36,6
22,02
67,77
38,32
63,13
98,69
44,21
27,2
76,62
73,6
67,68
64,4
89,27
42,69
67,46
67,5
78,6
74,3
41,22
65,35
154,35
63,65
63,51
89,78
18,51
42,2
61,5
62,04
17,95
99,44
36,3
27,5
31,01
81,57
58,4
65,45
22,9
87,74
57,38
82,6
73,66
20,16
55,2
72,83
66,94
79,91
47,14
